"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AQXP","Aquinox Pharmaceuticals, Inc.","13.36","229960830.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aqxp",
"AUMA","AR Capital Acquisition Corp.","9.95","298500000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/auma",
"AUMAU","AR Capital Acquisition Corp.","10.01","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aumau",
"AUMAW","AR Capital Acquisition Corp.","0.061","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aumaw",
"ARDM","Aradigm Corporation","6.88","102811568.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ardm",
"ARLZ","Aralez Pharmaceuticals Inc.","4.85","310207547.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arlz",
"PETX","Aratana Therapeutics, Inc.","9.35","331137468.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/petx",
"ABUS","Arbutus Biopharma Corporation","3.45","189048756.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abus",
"ARCW","ARC Group Worldwide, Inc.","3.65","68603607.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","2.83","25657764.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abio",
"RKDA","Arcadia Biosciences, Inc.","1.95","86623011.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rkda",
"ARCB","ArcBest Corporation","19.01","489501758.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arcb",
"ACGL","Arch Capital Group Ltd.","79.28","9717510221.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acgl",
"APLP","Archrock Partners, L.P.","14.71","883126882.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aplp",
"ACAT","Arctic Cat Inc.","15.48","201979758.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acat",
"ARDX","Ardelyx, Inc.","12.94","611421418.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","1.755","426914441.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","15.5","4866287124","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"AGII","Argo Group International Holdings, Ltd.","56.38","1694015186.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agii",
"AGIIL","Argo Group International Holdings, Ltd.","25.8911","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agiil",
"ARGS","Argos Therapeutics, Inc.","4.95","203923640.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/args",
"ARIS","ARI Network Services, Inc.","4.41","76140039.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aris",
"ARIA","ARIAD Pharmaceuticals, Inc.","13.685","2637279293.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aria",
"ARKR","Ark Restaurants Corp.","22.44","76817056.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arkr",
"ARTX","Arotech Corporation","2.97","78521525.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/artx",
"ARWA","Arowana Inc.","10.19","110653210","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arwa",
"ARWAR","Arowana Inc.","0.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arwar",
"ARWAU","Arowana Inc.","10.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arwau",
"ARWAW","Arowana Inc.","0.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arwaw",
"ARQL","ArQule, Inc.","1.77","125859308.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","6.75","978902307","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arry",
"ARRS","ARRIS International plc","28.33","5401825016.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arrs",
"DWAT","Arrow DWA Tactical ETF","10.3","9270000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwat",
"AROW","Arrow Financial Corporation","32.67","451576207.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Pharmaceuticals, Inc.","7.35","446514903.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arwr",
"ARTNA","Artesian Resources Corporation","28.52","259733208.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/artna",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","3.02","12397257.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/artw",
"PUMP","Asante Solutions, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pump",
"ASBB","ASB Bancorp, Inc.","26.25","99417202.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asbb",
"ASNA","Ascena Retail Group, Inc.","5.585","1084684776.71","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asna",
"ASND","Ascendis Pharma A/S","20.14","387660661.3","19248295","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asnd",
"ASCMA","Ascent Capital Group, Inc.","23.16","285476042.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ascma",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.45","33858189.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apwc",
"ASML","ASML Holding N.V.","109.52","6875186559.52","62775626","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asml",
"AZPN","Aspen Technology, Inc.","46.78","3730122776.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/azpn",
"ASMB","Assembly Biosciences, Inc.","7.16","123334966.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asmb",
"ASFI","Asta Funding, Inc.","10.4939","124318336.9836","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asfi",
"ASTE","Astec Industries, Inc.","59.915","1380521946.015","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","45.12","1141294201.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atro",
"ALOT","AstroNova, Inc.","14.8","110483435.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alot",
"ASTC","Astrotech Corporation","1.695","34997136.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","6.43","41901712.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","4.16","53017877.12","12744682","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atai",
"ATRA","Atara Biotherapeutics, Inc.","21.35","615115255.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atra",
"ATHN","athenahealth, Inc.","126.03","4958459414.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/athn",
"ATHX","Athersys, Inc.","2.12","180162105","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/athx",
"AAPC","Atlantic Alliance Partnership Corp.","10.5","109072036.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aapc",
"AAME","Atlantic American Corporation","3.24","66340130.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aame",
"ACBI","Atlantic Capital Bancshares, Inc.","14.97","371835862.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acbi",
"ACFC","Atlantic Coast Financial Corporation","6.33","98172356.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acfc",
"ABY","Atlantica Yield plc","19","1904127940","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aby",
"ATLC","Atlanticus Holdings Corporation","3.01","45770315.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","42.76","1061744910.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","15.78","189727595.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afh",
"TEAM","Atlassian Corporation Plc","30.01","6492917324.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/team",
"ATNI","ATN International, Inc.","65.05","1050657351.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atni",
"ATMR","Atomera Incorporated","8.05","96618764.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atmr",
"ATOS","Atossa Genetics Inc.","2.1","5539730.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","15.82","525270257.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atrc",
"ATRI","Atrion Corporation","425.8","776778424","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atri",
"ATTU","Attunity Ltd.","6.635","110351687.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/attu",
"LIFE","aTyr Pharma, Inc.","3.15","74713366.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/life",
"AUBN","Auburn National Bancorporation, Inc.","27.45","100014157.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aubn",
"BOLD","Audentes Therapeutics, Inc.","17.83","387359656.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bold",
"AUDC","AudioCodes Ltd.","5.33","201695743.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/audc",
"AUPH","Aurinia Pharmaceuticals Inc","3.01","110023419.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/auph",
"EARS","Auris Medical Holding AG","1.73","59390387.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ears",
"ABTL","Autobytel Inc.","17.83","192298279.51","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","72.33","16049517869.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adsk",
"AGMX","AutoGenomics, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agmx",
"ADP","Automatic Data Processing, Inc.","88.2","40234807078.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adp",
"AVEO","AVEO Pharmaceuticals, Inc.","0.88","66756459.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aveo",
"AVXS","AveXis, Inc.","41.21","948400263.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avxs",
"AVNW","Aviat Networks, Inc.","9.29","48875070.89","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avnw",
"AVID","Avid Technology, Inc.","7.94","316179311.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avid",
"AVGR","Avinger, Inc.","4.75","61001832.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avgr",
"AVIR","Aviragen Therapeutics, Inc.","1.92","74189735.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avir",
"CAR","Avis Budget Group, Inc.","34.21","3105876261.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/car",
"AWRE","Aware, Inc.","5.29","121540199.27","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","13.27","386928942.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acls",
"AXGN","AxoGen, Inc.","9.01","271491338.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axgn",
"AXSM","Axsome Therapeutics, Inc.","7.82","149748440.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axsm",
"AXTI","AXT Inc","5.18","167783857.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axti",
"AZRX","AzurRx BioPharma, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/azrx",
"BCOM","B Communications Ltd.","23.46","701196995.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcom",
"RILY","B. Riley Financial, Inc.","13.44","255938887.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rily",
"BOSC","B.O.S. Better Online Solutions","2.25","5987594.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bosc",
"BEAV","B/E Aerospace, Inc.","51.69","5253000333.51","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/beav",
"BIDU","Baidu, Inc.","182.07","49891791833.1","274025330","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bidu",
"BCPC","Balchem Corporation","77.53","2452002312.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcpc",
"BWINA","Baldwin & Lyons, Inc.","24.345","367220199.105","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","25.61","386301470.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bwinb",
"BLDP","Ballard Power Systems, Inc.","2.2","383468212.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bldp",
"BANF","BancFirst Corporation","72.6","1131386275.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","27.61","27610000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banfp",
"BKMU","Bank Mutual Corporation","7.67","349677462.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bkmu",
"BOCH","Bank of Commerce Holdings (CA)","7.2","96763838.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/boch",
"BMRC","Bank of Marin Bancorp","50.28","307863786.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmrc",
"BKSC","Bank of South Carolina Corp.","18.5445","91651165.6905","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","12.15","53197997.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/botj",
"OZRK","Bank of the Ozarks","38.38","4648134942.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ozrk",
"BFIN","BankFinancial Corporation","12.67","247597469.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfin",
"BWFG","Bankwell Financial Group, Inc.","23.74","179297726.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bwfg",
"BANR","Banner Corporation","43.715","1501651822.965","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banr",
"BZUN","Baozun Inc.","15.1","333457226","22083260","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bzun",
"TAPR","Barclays Inverse US Treasury Composite ETN","17.7772","11736507.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tapr",
"BHAC","Barington/Hilco Acquisition Corp.","10.1","57179493.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bhac",
"BHACR","Barington/Hilco Acquisition Corp.","0.1647","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bhacr",
"BHACU","Barington/Hilco Acquisition Corp.","10.39","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bhacu",
"BHACW","Barington/Hilco Acquisition Corp.","0.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bhacw",
"BBSI","Barrett Business Services, Inc.","49.61","359358319.87","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbsi",
"BSET","Bassett Furniture Industries, Incorporated","23.195","252939944.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bset",
"BYBK","Bay Bancorp, Inc.","5.52","60435179.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bybk",
"BV","Bazaarvoice, Inc.","5.9","488728989.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bv",
"BCBP","BCB Bancorp, Inc. (NJ)","11.25","126424698.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcbp",
"BECN","Beacon Roofing Supply, Inc.","42.06","2513636785.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/becn",
"BSF","Bear State Financial, Inc.","9.14","343586703.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bsf",
"BBGI","Beasley Broadcast Group, Inc.","5.8","135237248.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbgi",
"BEBE","bebe stores, inc.","0.71","56823770.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bebe",
"BBBY","Bed Bath & Beyond Inc.","43.11","6658865700.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbby",
"BGNE","BeiGene, Ltd.","30.72","255653283.84","8322047","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgne",
"BELFA","Bel Fuse Inc.","20.2","241158992.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","24.17","288555091.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/belfb",
"BLPH","Bellerophon Therapeutics, Inc.","1.4","20439011.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blph",
"BLCM","Bellicum Pharmaceuticals, Inc.","19.91","538538402.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blcm",
"BNCL","Beneficial Bancorp, Inc.","14.71","1134728502.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bncl",
"BNFT","Benefitfocus, Inc.","39.95","1184616855.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bnft",
"BNTC","Benitec Biopharma Limited","1.4","1687128.8","1205092","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bntc",
"BNTCW","Benitec Biopharma Limited","0.341","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bntcw",
"BGCP","BGC Partners, Inc.","8.75","2421528068.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgcp",
"BGFV","Big 5 Sporting Goods Corporation","13.61","299751539.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgfv",
"BASI","Bioanalytical Systems, Inc.","1.15","9323691.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/basi",
"ORPN","Bioblast Pharma Ltd.","1.73","28357762.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/orpn",
"BIOC","Biocept, Inc.","1.57","13182445.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bioc",
"BCRX","BioCryst Pharmaceuticals, Inc.","4.41","325019390.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcrx",
"BIOD","Biodel Inc.","0.4252","27275844.8292","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/biod",
"BDSI","BioDelivery Sciences International, Inc.","2.7","144827943.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bdsi",
"BIIB","Biogen Inc.","313.03","68591372128.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/biib",
"BIOL","Biolase, Inc.","1.75","101950276.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/biol",
"BLFS","BioLife Solutions, Inc.","1.84","23705172.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blfs",
"BOLT","BioLight Life Sciences Ltd.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bolt",
"BLRX","BioLineRx Ltd.","1.15","38915333","33839420","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blrx",
"BMRN","BioMarin Pharmaceutical Inc.","92.62","15140204341.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmrn",
"BMRA","Biomerica, Inc.","2.61","21322846.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmra",
"BVXV","BiondVax Pharmaceuticals Ltd.","3.68","4482589.6","1218095","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bvxv",
"BVXVW","BiondVax Pharmaceuticals Ltd.","0.44","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bvxvw",
"BPTH","Bio-Path Holdings, Inc.","1.39","132946861.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bpth",
"BIOS","BioScrip, Inc.","2.89","329113896.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bios",
"BBC","BioShares Biotechnology Clinical Trials Fund","22.65","24915000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbc",
"BBP","BioShares Biotechnology Products Fund","33.36","30024000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbp",
"BSTC","BioSpecifics Technologies Corp","45.64","320037492.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bstc",
"BSTG","Biostage, Inc.","1.07","18306595.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bstg",
"BSPM","Biostar Pharmaceuticals, Inc.","3.7057","8192980.3041","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bspm",
"TECH","Bio-Techne Corp","109.47","4082828478.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tech",
"BEAT","BioTelemetry, Inc.","18.57","520433330.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/beat",
"BJRI","BJ&#39;s Restaurants, Inc.","35.55","859377701.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bjri",
"BBOX","Black Box Corporation","13.89","210411317.67","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbox",
"BDE","Black Diamond, Inc.","5.14","154531488.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bde",
"BLKB","Blackbaud, Inc.","66.3","3150488616.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blkb",
"BBRY","BlackBerry Limited","7.98","4177438126.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbry",
"HAWK","Blackhawk Network Holdings, Inc.","30.2","1700833800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hawk",
"BKCC","BlackRock Capital Investment Corporation","8.29","601473721.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bkcc",
"ADRA","BLDRS Asia 50 ADR Index Fund","28.3386","22670880","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adra",
"ADRD","BLDRS Developed Markets 100 ADR Index Fund","20.17","58493000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adrd",
"ADRE","BLDRS Emerging Markets 50 ADR Index Fund","34.835","130631250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adre",
"ADRU","BLDRS Europe 100 ADR Index Fund","19.4818","14611350","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adru",
